-0.641000,-0.419000,-0.676000,0.000000,0.870000,0.000000
-0.732373,-0.962809,-0.896247,-0.457023,1.174434,0.008367
-0.947038,-0.678475,-1.660128,0.064380,1.303456,-0.016980
-0.955424,-0.780560,-1.495203,0.007814,1.306173,-0.003607
