-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000
-1.000000,-1.000000,0.000000,0.000000,0.000000,0.000000
-0.999677,-0.998523,-0.001705,0.000291,0.000174,-0.000064
-0.999033,-0.995568,-0.005114,0.000874,0.000522,-0.000192
-0.998070,-0.991132,-0.010238,0.001753,0.001043,-0.000384
-0.996794,-0.985203,-0.017100,0.002942,0.001733,-0.000640
-0.995210,-0.977767,-0.025734,0.004457,0.002589,-0.000959
-0.993329,-0.968804,-0.036184,0.006322,0.003607,-0.001341
-0.991160,-0.958288,-0.048504,0.008565,0.004780,-0.001785
-0.988717,-0.946191,-0.062757,0.011218,0.006103,-0.002291
-0.986013,-0.932480,-0.079013,0.014318,0.007568,-0.002857
-0.983067,-0.917117,-0.097351,0.017901,0.009165,-0.003483
-0.979896,-0.900064,-0.117850,0.022008,0.010886,-0.004166
-0.976521,-0.881278,-0.140594,0.026675,0.012719,-0.004905
-0.972964,-0.860715,-0.165663,0.031938,0.014653,-0.005696
-0.969251,-0.838334,-0.193134,0.037826,0.016673,-0.006537
-0.965406,-0.814091,-0.223074,0.044358,0.018768,-0.007423
-0.961458,-0.787947,-0.255534,0.051543,0.020921,-0.008351
-0.957436,-0.759867,-0.290547,0.059373,0.023116,-0.009315
-0.953371,-0.729820,-0.328120,0.067820,0.025338,-0.010310
-0.949294,-0.697785,-0.368232,0.076832,0.027569,-0.011330
-0.945238,-0.663746,-0.410824,0.086333,0.029792,-0.012367
-0.941234,-0.627698,-0.455800,0.096213,0.031988,-0.013416
-0.937316,-0.589645,-0.503023,0.106334,0.034141,-0.014468
-0.933514,-0.549598,-0.552317,0.116523,0.036232,-0.015516
-0.929859,-0.507577,-0.603464,0.126579,0.038244,-0.016554
-0.926380,-0.463606,-0.656210,0.136266,0.040162,-0.017575
-0.923105,-0.417713,-0.710271,0.145323,0.041969,-0.018572
-0.920060,-0.369928,-0.765334,0.153463,0.043652,-0.019540
-0.917269,-0.320278,-0.821064,0.160377,0.045195,-0.020472
-0.914757,-0.268790,-0.877109,0.165734,0.046585,-0.021366
-0.912546,-0.215485,-0.933101,0.169186,0.047810,-0.022217
-0.910659,-0.160380,-0.988660,0.170369,0.048856,-0.023022
-0.909118,-0.103488,-1.043392,0.168902,0.049710,-0.023778
-0.907948,-0.044821,-1.096893,0.164390,0.050359,-0.024483
-0.907173,0.015612,-1.148741,0.156423,0.050788,-0.025134
-0.906820,0.077797,-1.198500,0.144576,0.050981,-0.025729
-0.906918,0.141713,-1.245712,0.128412,0.050923,-0.026267
-0.907499,0.207328,-1.289898,0.107483,0.050596,-0.026744
-0.908597,0.274590,-1.330551,0.081333,0.049978,-0.027158
-0.910248,0.343421,-1.367138,0.049502,0.049052,-0.027505
-0.912489,0.413710,-1.399095,0.011535,0.047793,-0.027780
-0.915360,0.485300,-1.425827,-0.033012,0.046182,-0.027977
-0.918897,0.557982,-1.446709,-0.084563,0.044196,-0.028090
-0.923134,0.631481,-1.461086,-0.143511,0.041817,-0.028110
-0.928100,0.705447,-1.468272,-0.210202,0.039029,-0.028025
-0.933811,0.779448,-1.467558,-0.284931,0.035822,-0.027824
-0.940272,0.852959,-1.458210,-0.367925,0.032194,-0.027492
-0.947472,0.925359,-1.439474,-0.459340,0.028151,-0.027017
-0.955378,0.995933,-1.410575,-0.559257,0.023714,-0.026381
-0.963938,1.063876,-1.370720,-0.667689,0.018912,-0.025571
-0.973081,1.128304,-1.319085,-0.784594,0.013787,-0.024576
-0.982718,1.188270,-1.254806,-0.909908,0.008391,-0.023386
-0.992751,1.242790,-1.176957,-1.043582,0.002780,-0.022001
-1.003077,1.290854,-1.084505,-1.185640,-0.002984,-0.020425
-1.013589,1.331456,-0.976268,-1.336243,-0.008842,-0.018676
-1.024180,1.363602,-0.850854,-1.495764,-0.014730,-0.016784
-1.034737,1.386342,-0.706625,-1.664839,-0.020583,-0.014800
-1.045129,1.398815,-0.541740,-1.844370,-0.026329,-0.012799
-1.055216,1.400422,-0.354492,-2.035344,-0.031891,-0.010899
-1.064937,1.391274,-0.144353,-2.238207,-0.037236,-0.009285
-1.074673,1.373240,0.085466,-2.451333,-0.042575,-0.008249
-1.086133,1.351573,0.324066,-2.668700,-0.048847,-0.008217
-1.102964,1.334977,0.552720,-2.879970,-0.058048,-0.009657
-1.128252,1.330978,0.755817,-3.077021,-0.071873,-0.012834
-1.161091,1.341834,0.929753,-3.258698,-0.089857,-0.017735
-1.198103,1.366566,1.077570,-3.427287,-0.110194,-0.024221
